Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2002-07-01 00:00:00+05:30,14.22228286526595,14.827932002275736,13.992555314890119,14.535550117492676,847376,0.0,0.0
2002-07-02 00:00:00+05:30,13.992556550319769,14.869702282113828,13.992556550319769,14.827933311462402,676474,0.0,0.0
2002-07-03 00:00:00+05:30,15.036777168997572,15.036777168997572,14.598204722558979,14.681742668151855,574661,0.0,0.0
2002-07-04 00:00:00+05:30,14.932357777049308,15.14120089089927,14.723512895275181,15.036778450012207,1148300,0.0,0.0
2002-07-05 00:00:00+05:30,14.639975258354553,14.807051167377738,14.201402765092901,14.284940719604492,903273,0.0,0.0
2002-07-08 00:00:00+05:30,14.305822301246803,14.49378267231792,14.09697921242507,14.201400756835938,572054,0.0,0.0
2002-07-09 00:00:00+05:30,14.32671040784098,14.347594013543151,13.971674967509745,14.013443946838379,657548,0.0,0.0
2002-07-10 00:00:00+05:30,14.28493942893191,14.389360978674604,13.929904038297899,13.971673011779785,840243,0.0,0.0
2002-07-11 00:00:00+05:30,14.20140107394066,14.20140107394066,13.574868257637632,13.616637229919434,1105675,0.0,0.0
2002-07-12 00:00:00+05:30,13.867250037212852,13.867250037212852,13.345139656977107,13.407793998718262,1212941,0.0,0.0
2002-07-15 00:00:00+05:30,13.366023898567732,13.512214403749741,13.21983250942381,13.282485961914062,613201,0.0,0.0
2002-07-16 00:00:00+05:30,12.927452445443864,13.366025791009555,12.927452445443864,13.261603355407715,490166,0.0,0.0
2002-07-17 00:00:00+05:30,13.198950588061706,13.3451411216291,12.969222101620323,13.052759170532227,490399,0.0,0.0
2002-07-18 00:00:00+05:30,13.407795652541553,13.470448234086795,13.157181790512197,13.19895076751709,246819,0.0,0.0
2002-07-19 00:00:00+05:30,13.324257698531769,13.345141303072117,13.157181790512197,13.19895076751709,273717,0.0,0.0
2002-07-22 00:00:00+05:30,13.28248768033526,13.324256654065953,12.948336774451736,13.136296272277832,430722,0.0,0.0
2002-07-23 00:00:00+05:30,13.15717967245452,13.15717967245452,12.760375338748146,12.990104675292969,485732,0.0,0.0
2002-07-24 00:00:00+05:30,13.031872504989348,13.031872504989348,12.739490622575213,12.86479663848877,250128,0.0,0.0
2002-07-25 00:00:00+05:30,13.157179730435805,13.366024582760529,13.010988333808498,13.03187370300293,393443,0.0,0.0
2002-07-26 00:00:00+05:30,12.781264259291719,12.948339302877255,12.593304724762717,12.739495277404785,437573,0.0,0.0
2002-07-29 00:00:00+05:30,13.157183328349722,13.157183328349722,12.635073706649651,12.739495277404785,491284,0.0,0.0
2002-07-30 00:00:00+05:30,13.157179286293417,13.157179286293417,12.676838794047116,12.718605995178223,467602,0.0,0.0
2002-07-31 00:00:00+05:30,12.739492737244579,13.198949678464148,12.238265938504473,13.094527244567871,948395,0.0,0.0
2002-08-01 00:00:00+05:30,12.94833730228177,12.990106277715148,12.488880340438746,12.635071754455566,616734,0.0,0.0
2002-08-02 00:00:00+05:30,12.572415450968162,12.6559533888357,12.44710942812878,12.593300819396973,280372,0.0,0.0
2002-08-05 00:00:00+05:30,12.65595526204226,12.73949321227424,12.572417311810279,12.61418628692627,132945,0.0,0.0
2002-08-06 00:00:00+05:30,12.676840527147167,12.676840527147167,12.488880140703035,12.530648231506348,270422,0.0,0.0
2002-08-07 00:00:00+05:30,12.71860773398843,12.760376708753792,12.447111165937672,12.530648231506348,294814,0.0,0.0
2002-08-08 00:00:00+05:30,12.676840527147167,12.676840527147167,12.467995653320353,12.530648231506348,182438,0.0,0.0
2002-08-09 00:00:00+05:30,12.509764628085716,12.614186181037073,12.467995653320353,12.530648231506348,225134,0.0,0.0
2002-08-12 00:00:00+05:30,12.530648431910059,12.655955358210191,12.447111365005368,12.635071754455566,165155,0.0,0.0
2002-08-13 00:00:00+05:30,12.593301883564493,12.739492403224247,12.530647540907456,12.676839828491211,70647,0.0,0.0
2002-08-14 00:00:00+05:30,12.59330178671073,12.739492305246149,12.59330178671073,12.655954360961914,82282,0.0,0.0
2002-08-15 00:00:00+05:30,12.655954360961914,12.655954360961914,12.655954360961914,12.655954360961914,0,0.0,0.0
2002-08-16 00:00:00+05:30,12.739492737244579,13.261603138801915,12.635071187310325,13.094527244567871,329959,0.0,0.0
2002-08-19 00:00:00+05:30,13.03187322699602,13.574867171320834,12.864797351238915,13.47044563293457,380885,0.0,0.0
2002-08-20 00:00:00+05:30,13.700175380031505,14.0343262793373,13.407794337596195,13.825481414794922,662703,0.0,0.0
2002-08-21 00:00:00+05:30,14.096979892898975,14.096979892898975,13.36602551089118,13.88813591003418,277827,0.0,0.0
2002-08-22 00:00:00+05:30,13.992557913136412,13.992557913136412,13.428678522346592,13.491331100463867,189859,0.0,0.0
2002-08-23 00:00:00+05:30,13.574868229966125,13.783712206987419,13.407794109103483,13.595752716064453,171919,0.0,0.0
2002-08-26 00:00:00+05:30,13.70017510466712,13.78371216484302,13.449561272253435,13.512215614318848,96891,0.0,0.0
2002-08-27 00:00:00+05:30,13.512215544388217,13.595752604131786,13.386908628829884,13.407793998718262,130388,0.0,0.0
2002-08-28 00:00:00+05:30,13.491330983441657,13.491330983441657,13.136296469329109,13.34514045715332,178874,0.0,0.0
2002-08-29 00:00:00+05:30,13.366024523858904,13.407793494139781,12.96922019015253,12.990104675292969,132889,0.0,0.0
2002-08-30 00:00:00+05:30,12.948337182085274,13.741945056066372,12.885683719516805,13.574869155883789,475193,0.0,0.0
2002-09-02 00:00:00+05:30,13.783712429377573,14.138748698777418,13.637521908292587,13.762828826904297,460012,0.0,0.0
2002-09-03 00:00:00+05:30,13.679290674788056,13.679290674788056,13.407794123149353,13.553984642028809,210570,0.0,0.0
2002-09-04 00:00:00+05:30,13.366024398302294,14.03432526463263,13.366024398302294,13.741943359375,394284,0.0,0.0
2002-09-05 00:00:00+05:30,13.90901930531219,13.992557250797011,13.741944298304558,13.783712387084961,249955,0.0,0.0
2002-09-06 00:00:00+05:30,13.992558022378189,13.992558022378189,13.491331205792498,13.574869155883789,233069,0.0,0.0
2002-09-09 00:00:00+05:30,13.40779474887974,13.741944774473565,13.26160333921566,13.30337142944336,447204,0.0,0.0
2002-09-10 00:00:00+05:30,13.30337142944336,13.30337142944336,13.30337142944336,13.30337142944336,0,0.0,0.0
2002-09-11 00:00:00+05:30,13.616636975892401,13.616636975892401,13.24071800029319,13.32425594329834,85711,0.0,0.0
2002-09-12 00:00:00+05:30,13.366026048579673,14.326708938781298,13.282488098488383,13.574869155883789,563086,0.0,0.0
2002-09-13 00:00:00+05:30,13.762830131134773,14.41024662009481,13.574869735405198,14.222286224365234,2817563,0.0,0.0
2002-09-16 00:00:00+05:30,14.284939722902156,14.765281159904767,13.553985323812874,14.30582332611084,1095474,0.0,0.0
2002-09-17 00:00:00+05:30,14.514667563636044,14.63997448881678,14.201402018608315,14.556436538696289,2655073,0.0,0.0
2002-09-18 00:00:00+05:30,14.577321757413042,14.723512284629718,14.264054447744353,14.326708793640137,432522,0.0,0.0
2002-09-19 00:00:00+05:30,14.034327621809867,14.619091530540889,12.802146338991907,13.115413665771484,7152614,0.0,0.0
2002-09-20 00:00:00+05:30,13.157180742327633,14.264054124966245,12.948336757903103,14.076094627380371,1271550,0.0,0.0
2002-09-23 00:00:00+05:30,14.138748528212624,14.159632130433966,13.574868285224387,13.637521743774414,173040,0.0,0.0
2002-09-24 00:00:00+05:30,13.574869554575413,13.574869554575413,12.948337562375757,13.010990142822266,1048120,0.0,0.0
2002-09-25 00:00:00+05:30,12.94833594610453,13.616636831156168,12.906566975045932,13.219833374023438,752213,0.0,0.0
2002-09-26 00:00:00+05:30,13.157180704905636,13.407794546256701,13.03187466819213,13.094527244567871,336088,0.0,0.0
2002-09-27 00:00:00+05:30,13.324255999330077,13.512215487920098,13.052757683421625,13.3660249710083,298476,0.0,0.0
