Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1996-01-01 00:00:00+05:30,12.119603311452456,12.306200707088621,12.021716882972228,12.205254554748535,43733533,0.0,0.0
1996-01-02 00:00:00+05:30,12.251137682453406,12.297021166843418,11.501692184146798,11.816765785217285,56167280,0.0,0.0
1996-01-03 00:00:00+05:30,11.884065950265361,12.040072317473172,11.440515986401014,11.50169563293457,68296318,0.0,0.0
1996-01-04 00:00:00+05:30,11.348745129745907,11.562871369607638,11.168265956246334,11.461926460266113,86073880,0.0,0.0
1996-01-05 00:00:00+05:30,11.501694465838275,11.532283049249207,11.321215268928992,11.397689819335938,76613039,0.0,0.0
1996-01-08 00:00:00+05:30,11.333452291384937,11.440515430867876,10.97249511521879,11.064263343811035,55395172,0.0,0.0
1996-01-09 00:00:00+05:30,10.9510822084415,12.113486801779041,10.83178264319413,11.669938087463379,82057540,0.0,0.0
1996-01-10 00:00:00+05:30,11.28756565179704,11.48639822303346,11.058143263947063,11.134617805480957,54360749,0.0,0.0
1996-01-11 00:00:00+05:30,11.012259304150193,11.624050663212994,11.012259304150193,11.559812545776367,65973105,0.0,0.0
1996-01-12 00:00:00+05:30,11.593464281088014,11.822886727051376,11.394631659486704,11.565934181213379,102152486,0.0,0.0
1996-01-15 00:00:00+05:30,11.685234840129787,11.801475936157926,11.532285704105362,11.602642059326172,68169665,0.0,0.0
1996-01-16 00:00:00+05:30,11.608757681416739,12.664100300706142,11.532283130471182,11.847356796264648,92497161,0.0,0.0
1996-01-17 00:00:00+05:30,11.578167935859437,11.65464248729919,11.318156934468002,11.360981941223145,65477620,0.0,0.0
1996-01-18 00:00:00+05:30,11.229446607744636,11.42827919430524,11.104028844663686,11.284506797790527,67620657,0.0,0.0
1996-01-19 00:00:00+05:30,11.211093358184394,11.458870427734974,11.211093358184394,11.419102668762207,47652365,0.0,0.0
1996-01-22 00:00:00+05:30,11.501692184146798,11.874885689945701,11.47722058022159,11.816765785217285,81512772,0.0,0.0
1996-01-23 00:00:00+05:30,11.923830098963007,12.171605886635582,11.777000460620638,11.942183494567871,130297068,0.0,0.0
1996-01-24 00:00:00+05:30,11.562871973831431,11.624051609418434,11.25085929524262,11.53840160369873,54484752,0.0,0.0
1996-01-25 00:00:00+05:30,11.746410034250802,11.850413428452347,11.593460956303444,11.64852237701416,67701207,0.0,0.0
1996-01-26 00:00:00+05:30,11.64852237701416,11.64852237701416,11.64852237701416,11.64852237701416,0,0.0,0.0
1996-01-29 00:00:00+05:30,11.777002047247942,12.293965574861485,11.718880892082765,12.180784225463867,75689901,0.0,0.0
1996-01-30 00:00:00+05:30,12.358203589482368,12.774222187033052,12.052307852872014,12.453031539916992,89163372,0.0,0.0
1996-01-31 00:00:00+05:30,12.174668393796575,12.404090861620876,11.810651428005377,12.027838706970215,56831282,0.0,0.0
1996-02-01 00:00:00+05:30,11.94524402389797,12.7252795482421,11.94524402389797,12.624333381652832,96599349,0.0,0.0
1996-02-02 00:00:00+05:30,12.878226703853999,13.581787632866579,12.786458478516295,13.496137619018555,106010376,0.0,0.0
1996-02-05 00:00:00+05:30,13.673556043064254,14.835961719598348,13.673556043064254,14.346527099609375,160942920,0.0,0.0
1996-02-06 00:00:00+05:30,14.560654878593713,15.01949968929403,14.132399886840322,14.46888542175293,147345446,0.0,0.0
1996-02-07 00:00:00+05:30,14.003927571617973,14.499478034381369,13.459431410306022,14.214995384216309,67480756,0.0,0.0
1996-02-08 00:00:00+05:30,14.25781635056105,14.851255568498898,13.991687176127364,14.618773460388184,52796395,0.0,0.0
1996-02-09 00:00:00+05:30,14.759487462218114,15.86071352358939,14.493358263583186,15.652704238891602,74580228,0.0,0.0
1996-02-12 00:00:00+05:30,15.478347282931018,15.735301086764398,14.560658659960716,14.73501968383789,81608160,0.0,0.0
1996-02-13 00:00:00+05:30,14.698312452434559,14.982795113372257,14.285352274949929,14.814552307128906,83711982,0.0,0.0
1996-02-14 00:00:00+05:30,15.355983843688566,15.591523202251452,15.172446183259014,15.248919486999512,52251098,0.0,0.0
1996-02-15 00:00:00+05:30,15.17244798574346,15.417165307639138,15.00420521342513,15.160211563110352,40662588,0.0,0.0
1996-02-16 00:00:00+05:30,15.047031768248253,15.077621591228452,14.704427977023546,14.805374145507812,41113559,0.0,0.0
1996-02-19 00:00:00+05:30,14.866549958545347,15.111267262899585,14.835961377658844,14.906317710876465,29196493,0.0,0.0
1996-02-20 00:00:00+05:30,14.927731609504054,14.939966796160416,14.322057096088482,14.441356658935547,30560533,0.0,0.0
1996-02-21 00:00:00+05:30,14.441356658935547,14.441356658935547,14.441356658935547,14.441356658935547,0,0.0,0.0
1996-02-22 00:00:00+05:30,14.707485936439422,14.894082102773911,14.621834689723608,14.842079162597656,21638101,0.0,0.0
1996-02-23 00:00:00+05:30,14.866551368202911,15.141858516300227,14.640188675018788,15.062325477600098,46653977,0.0,0.0
1996-02-26 00:00:00+05:30,15.417166392387909,15.805653668669587,15.362104960168475,15.46304988861084,71998409,0.0,0.0
1996-02-27 00:00:00+05:30,15.53952482737979,15.631293058844152,15.233627836744033,15.43552017211914,62652564,0.0,0.0
1996-02-28 00:00:00+05:30,15.66187811315747,15.784236130107402,15.423279052541421,15.453868865966797,36609684,0.0,0.0
1996-02-29 00:00:00+05:30,15.355981059140781,15.414100957324766,14.49947130794866,14.701363563537598,71030227,0.0,0.0
1996-03-01 00:00:00+05:30,14.86655151749449,15.013382410204837,14.683015065922334,14.88184642791748,49598798,0.0,0.0
1996-03-04 00:00:00+05:30,14.927731552124383,14.985852707962406,14.377118472658681,14.73195743560791,40613835,0.0,0.0
1996-03-05 00:00:00+05:30,14.73195743560791,14.73195743560791,14.73195743560791,14.73195743560791,0,0.0,0.0
1996-03-06 00:00:00+05:30,14.750314800161284,14.98279575627772,14.713606760036738,14.909380912780762,22160082,0.0,0.0
1996-03-07 00:00:00+05:30,14.988913325922507,15.123507818267607,14.759490867680816,14.814552307128906,31303495,0.0,0.0
1996-03-08 00:00:00+05:30,14.68606993089286,14.741131347484005,14.44441238461897,14.67689323425293,39637704,0.0,0.0
1996-03-11 00:00:00+05:30,14.37711798154428,14.499476027217451,14.159931986692454,14.340411186218262,39109363,0.0,0.0
1996-03-12 00:00:00+05:30,14.325115594298182,14.386293995847849,14.193579619300383,14.318997383117676,27429706,0.0,0.0
1996-03-13 00:00:00+05:30,14.312878177625167,14.71054332545542,14.239463358814595,14.661600112915039,27421227,0.0,0.0
1996-03-14 00:00:00+05:30,14.71359977561895,14.842075999940116,14.566770158323775,14.646303176879883,36343129,0.0,0.0
1996-03-15 00:00:00+05:30,14.621834074188612,14.652423892210221,14.346526948745884,14.383234977722168,29065070,0.0,0.0
1996-03-18 00:00:00+05:30,14.25475956604889,14.343469301454455,13.964158751332443,14.006983757019043,27165271,0.0,0.0
1996-03-19 00:00:00+05:30,14.006981102570707,14.184400539759267,13.275888999903627,13.624610900878906,35581619,0.0,0.0
1996-03-20 00:00:00+05:30,13.624610900878906,13.624610900878906,13.624610900878906,13.624610900878906,0,0.0,0.0
1996-03-21 00:00:00+05:30,13.890742988118102,14.162990411508577,13.890742988118102,14.055927276611328,13650996,0.0,0.0
1996-03-22 00:00:00+05:30,13.90298080444336,14.01004395007109,13.658263452898858,13.90298080444336,23179668,0.0,0.0
1996-03-25 00:00:00+05:30,14.01004398101618,14.190523198232286,13.927452446685276,13.994749069213867,22524674,0.0,0.0
1996-03-26 00:00:00+05:30,14.003923010242058,14.071219613570277,13.569549865140795,13.88768196105957,24039214,0.0,0.0
1996-03-27 00:00:00+05:30,14.071218485384069,14.285345935603763,14.071218485384069,14.144633293151855,14674821,0.0,0.0
